0, 10460, 385124
1, 10516, 385124
2, 10560, 385124
3, 10596, 385124
4, 10612, 385124
5, 10624, 385124
6, 10624, 385124
7, 10632, 385124
8, 10632, 385124
9, 10632, 385124
10, 10632, 385124
11, 10640, 385124
12, 10656, 385124
13, 10680, 385124
14, 10680, 385124
15, 10680, 385124
16, 10680, 385124
17, 10680, 385124
18, 10680, 385124
19, 10684, 385124
20, 10684, 385124
21, 10688, 385124
22, 10688, 385124
23, 10688, 385124
24, 10688, 385124
25, 10688, 385124
26, 10696, 385124
27, 10696, 385124
28, 10704, 385124
29, 10700, 385124
30, 10700, 385124
31, 10700, 385124
32, 10700, 385124
33, 10700, 385124
34, 10700, 385124
35, 10700, 385124
36, 10700, 385124
37, 10700, 385124
38, 10700, 385124
39, 10700, 385124
40, 10700, 385124
41, 10700, 385124
42, 10700, 385124
43, 10708, 385124
44, 10708, 385124
45, 10708, 385124
46, 10708, 385124
47, 10708, 385124
48, 10708, 385124
49, 10708, 385124
50, 10708, 385124
51, 10708, 385124
52, 10708, 385124
53, 10708, 385124
54, 10716, 385124
55, 10716, 385124
56, 10724, 385124
57, 10724, 385124
58, 10724, 385124
59, 10724, 385124
60, 10724, 385124
61, 10724, 385124
62, 10728, 385124
63, 10728, 385124
64, 10732, 385124
65, 10728, 385124
66, 10728, 385124
67, 10728, 385124
68, 10728, 385124
69, 10728, 385124
70, 10728, 385124
71, 10732, 385124
72, 10728, 385124
73, 10728, 385124
74, 10728, 385124
75, 10728, 385124
76, 10728, 385124
77, 10732, 385124
78, 10732, 385124
79, 10732, 385124
80, 10732, 385124
81, 10732, 385124
82, 10736, 385124
83, 10736, 385124
84, 10736, 385124
85, 10736, 385124
86, 10736, 385124
87, 10736, 385124
88, 10736, 385124
89, 10736, 385124
90, 10736, 385124
91, 10736, 385124
92, 10736, 385124
93, 10736, 385124
94, 10744, 385124
95, 10744, 385124
96, 10744, 385124
97, 10744, 385124
98, 10744, 385124
99, 10740, 385124
100, 10740, 385124
101, 10740, 385124
102, 10740, 385124
103, 10740, 385124
104, 10740, 385124
105, 10740, 385124
106, 10740, 385124
107, 10740, 385124
108, 10740, 385124
109, 10740, 385124
110, 10744, 385124
111, 10744, 385124
112, 10744, 385124
113, 10744, 385124
114, 10744, 385124
115, 10744, 385124
116, 10744, 385124
117, 10744, 385124
118, 10744, 385124
119, 10748, 385124
120, 10748, 385124
121, 10748, 385124
122, 10748, 385124
123, 10748, 385124
124, 10748, 385124
125, 10748, 385124
126, 10748, 385124
127, 10748, 385124
128, 10748, 385124
129, 10748, 385124
130, 10748, 385124
131, 10756, 385124
132, 10752, 385124
133, 10752, 385124
134, 10752, 385124
135, 10752, 385124
136, 10752, 385124
137, 10752, 385124
138, 10752, 385124
139, 10752, 385124
140, 10752, 385124
141, 10752, 385124
142, 10752, 385124
143, 10752, 385124
144, 10752, 385124
145, 10752, 385124
146, 10752, 385124
147, 10752, 385124
148, 10752, 385124
149, 10752, 385124
150, 10752, 385124
151, 10752, 385124

