0, 9924, 17052
1, 9944, 17052
2, 9964, 17124
3, 9976, 17060
4, 9976, 17060
5, 9980, 17060
6, 10004, 17060
7, 10004, 17060
8, 10012, 17060
9, 10012, 17060
10, 10012, 17060
11, 10012, 17060
12, 10012, 17060
13, 10012, 17060
14, 10012, 17060
15, 10016, 17060
16, 10016, 17060
17, 10016, 17060
18, 10016, 17060
19, 10016, 17060
20, 10016, 17060
21, 10016, 17060
22, 10016, 17060
23, 10020, 17144
24, 10024, 17080
25, 10020, 17068
26, 10020, 17068
27, 10020, 17068
28, 10020, 17068
29, 10028, 17068
30, 10028, 17068
31, 10028, 17068
32, 10028, 17068
33, 10028, 17068
34, 10028, 17068
35, 10028, 17068
36, 10028, 17068
37, 10028, 17068
38, 10028, 17068
39, 10028, 17068
40, 10028, 17068
41, 10028, 17068
42, 10028, 17068
43, 10032, 17068
44, 10032, 17068
45, 10032, 17068
46, 10032, 17068
47, 10032, 17068
48, 10032, 17068
49, 10032, 17068
50, 10032, 17068
51, 10032, 17068
52, 10032, 17068
53, 10032, 17068
54, 10032, 17068
55, 10032, 17068
56, 10032, 17068
57, 10032, 17068
58, 10032, 17068
59, 10032, 17068
60, 10032, 17068
61, 10032, 17068
62, 10036, 17068
63, 10036, 17068
64, 10036, 17068
65, 10036, 17068
66, 10036, 17068
67, 10036, 17068
68, 10036, 17068
69, 10036, 17068
70, 10036, 17068
71, 10036, 17068
72, 10036, 17068
73, 10036, 17068
74, 10036, 17068
75, 10036, 17068
76, 10036, 17068
77, 10036, 17068
78, 10036, 17068
79, 10036, 17068
80, 10036, 17068
81, 10036, 17068
82, 10036, 17068
83, 10040, 17068
84, 10040, 17068
85, 10040, 17068
86, 10040, 17068
87, 10040, 17068
88, 10040, 17068
89, 10040, 17068
90, 10040, 17068
91, 10040, 17068
92, 10040, 17068
93, 10040, 17068
94, 10040, 17068
95, 10040, 17068
96, 10040, 17068
97, 10040, 17068
98, 10040, 17068
99, 10040, 17068
100, 10040, 17068
101, 10040, 17068
102, 10040, 17068
103, 10040, 17068
104, 10040, 17068
105, 10040, 17068
106, 10040, 17068
107, 10040, 17068
108, 10040, 17068
109, 10040, 17068
110, 10040, 17068
111, 10040, 17068
112, 10040, 17068
113, 10040, 17068
114, 10040, 17068
115, 10040, 17068
116, 10040, 17068
117, 10040, 17068
118, 10040, 17068
119, 10040, 17068
120, 10040, 17068
121, 10040, 17068
122, 10040, 17068
123, 10040, 17068
124, 10040, 17068
125, 10040, 17068
126, 10040, 17068
127, 10040, 17068
128, 10040, 17068
129, 10040, 17068
130, 10040, 17068
131, 10040, 17068

